Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FS,Suite of Food Security Indicators,14,Barbados,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20122014,2012-2014,%,,NA,Not applicable
FS,Suite of Food Security Indicators,14,Barbados,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20132015,2013-2015,%,,NA,Not applicable
FS,Suite of Food Security Indicators,14,Barbados,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20142016,2014-2016,%,,NA,Not applicable
FS,Suite of Food Security Indicators,14,Barbados,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20152017,2015-2017,%,,NA,Not applicable
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2000,2000,index,1.05,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2001,2001,index,,NA,Not applicable
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2002,2002,index,0.99,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2003,2003,index,0.9,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2004,2004,index,1.15,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2005,2005,index,1.15,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2006,2006,index,0.94,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2007,2007,index,1.09,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2008,2008,index,1.1,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2009,2009,index,1.06,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2010,2010,index,1.09,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2011,2011,index,1.27,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2012,2012,index,1.22,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2013,2013,index,1.3,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2014,2014,index,1.3,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2015,2015,index,1.32,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,14,Barbados,6125,Value,21032,Political stability and absence of violence/terrorism (index),2016,2016,index,,NA,Not applicable
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2000,2000,kcal/capita/day,72,F,FAO estimate
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2001,2001,kcal/capita/day,70,F,FAO estimate
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2002,2002,kcal/capita/day,70,F,FAO estimate
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2003,2003,kcal/capita/day,58,F,FAO estimate
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2004,2004,kcal/capita/day,48,F,FAO estimate
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2005,2005,kcal/capita/day,28,F,FAO estimate
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2006,2006,kcal/capita/day,45,F,FAO estimate
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2007,2007,kcal/capita/day,45,F,FAO estimate
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2008,2008,kcal/capita/day,51,F,FAO estimate
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2009,2009,kcal/capita/day,51,F,FAO estimate
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2010,2010,kcal/capita/day,24,F,FAO estimate
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2011,2011,kcal/capita/day,23,F,FAO estimate
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2012,2012,kcal/capita/day,31,F,FAO estimate
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2013,2013,kcal/capita/day,32,F,FAO estimate
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2014,2014,kcal/capita/day,,NA,Not applicable
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2015,2015,kcal/capita/day,,NA,Not applicable
FS,Suite of Food Security Indicators,14,Barbados,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2016,2016,kcal/capita/day,,NA,Not applicable
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),19992001,1999-2001,%,2,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20002002,2000-2002,%,2.1,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20012003,2001-2003,%,2.1,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20022004,2002-2004,%,2.1,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20032005,2003-2005,%,2.1,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20042006,2004-2006,%,2.1,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20052007,2005-2007,%,1.9,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20062008,2006-2008,%,1.7,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20072009,2007-2009,%,1.3,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20082010,2008-2010,%,1.1,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20092011,2009-2011,%,0.8,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20102012,2010-2012,%,0.7,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20112013,2011-2013,%,0.5,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20122014,2012-2014,%,0.5,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20132015,2013-2015,%,,NA,Not applicable
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20142016,2014-2016,%,,NA,Not applicable
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20152017,2015-2017,%,,NA,Not applicable
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),19992001,1999-2001,%,9,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20002002,2000-2002,%,9,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20012003,2001-2003,%,8,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20022004,2002-2004,%,7,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20032005,2003-2005,%,7,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20042006,2004-2006,%,6,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20052007,2005-2007,%,6,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20062008,2006-2008,%,5,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20072009,2007-2009,%,5,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20082010,2008-2010,%,5,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20092011,2009-2011,%,6,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20102012,2010-2012,%,5,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20112013,2011-2013,%,5,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20122014,2012-2014,%,,NA,Not applicable
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20132015,2013-2015,%,,NA,Not applicable
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20142016,2014-2016,%,,NA,Not applicable
FS,Suite of Food Security Indicators,57,Belarus,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20152017,2015-2017,%,,NA,Not applicable
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2000,2000,index,0.06,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2001,2001,index,,NA,Not applicable
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2002,2002,index,0.22,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2003,2003,index,0.68,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2004,2004,index,0.16,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2005,2005,index,0.35,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2006,2006,index,0.13,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2007,2007,index,0.31,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2008,2008,index,0.5,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2009,2009,index,0.47,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2010,2010,index,-0.13,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2011,2011,index,-0.12,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2012,2012,index,0.02,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2013,2013,index,-0.04,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2014,2014,index,0.12,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2015,2015,index,0,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,57,Belarus,6125,Value,21032,Political stability and absence of violence/terrorism (index),2016,2016,index,,NA,Not applicable
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2000,2000,kcal/capita/day,58,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2001,2001,kcal/capita/day,95,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2002,2002,kcal/capita/day,91,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2003,2003,kcal/capita/day,73,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2004,2004,kcal/capita/day,89,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2005,2005,kcal/capita/day,75,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2006,2006,kcal/capita/day,79,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2007,2007,kcal/capita/day,96,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2008,2008,kcal/capita/day,135,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2009,2009,kcal/capita/day,107,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2010,2010,kcal/capita/day,73,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2011,2011,kcal/capita/day,59,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2012,2012,kcal/capita/day,70,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2013,2013,kcal/capita/day,64,F,FAO estimate
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2014,2014,kcal/capita/day,,NA,Not applicable
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2015,2015,kcal/capita/day,,NA,Not applicable
FS,Suite of Food Security Indicators,57,Belarus,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2016,2016,kcal/capita/day,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),19992001,1999-2001,%,3.9,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20002002,2000-2002,%,3.9,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20012003,2001-2003,%,3.5,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20022004,2002-2004,%,3.1,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20032005,2003-2005,%,2.6,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20042006,2004-2006,%,2.7,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20052007,2005-2007,%,2.7,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20062008,2006-2008,%,2.7,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20072009,2007-2009,%,2.7,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20082010,2008-2010,%,2.6,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20092011,2009-2011,%,2.5,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20102012,2010-2012,%,2.5,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20112013,2011-2013,%,2.4,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20122014,2012-2014,%,2.4,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20132015,2013-2015,%,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20142016,2014-2016,%,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21034,Percentage of arable land equipped for irrigation (%) (3-year average),20152017,2015-2017,%,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),19992001,1999-2001,%,5,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20002002,2000-2002,%,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20012003,2001-2003,%,5,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20022004,2002-2004,%,6,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20032005,2003-2005,%,6,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20042006,2004-2006,%,5,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20052007,2005-2007,%,5,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20062008,2006-2008,%,5,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20072009,2007-2009,%,5,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20082010,2008-2010,%,6,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20092011,2009-2011,%,6,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20102012,2010-2012,%,6,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20112013,2011-2013,%,6,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20122014,2012-2014,%,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20132015,2013-2015,%,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20142016,2014-2016,%,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6121,Value,21033,Value of food imports over total merchandise exports (%) (3-year average),20152017,2015-2017,%,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2000,2000,index,1.04,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2001,2001,index,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2002,2002,index,1.17,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2003,2003,index,0.83,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2004,2004,index,0.7,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2005,2005,index,0.78,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2006,2006,index,0.85,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2007,2007,index,0.77,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2008,2008,index,0.62,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2009,2009,index,0.79,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2010,2010,index,0.78,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2011,2011,index,0.93,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2012,2012,index,0.9,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2013,2013,index,0.92,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2014,2014,index,0.71,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2015,2015,index,0.6,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,255,Belgium,6125,Value,21032,Political stability and absence of violence/terrorism (index),2016,2016,index,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2000,2000,kcal/capita/day,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2001,2001,kcal/capita/day,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2002,2002,kcal/capita/day,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2003,2003,kcal/capita/day,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2004,2004,kcal/capita/day,,NA,Not applicable
FS,Suite of Food Security Indicators,255,Belgium,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2005,2005,kcal/capita/day,16,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2006,2006,kcal/capita/day,14,F,FAO estimate
FS,Suite of Food Security Indicators,255,Belgium,6128,Value,21031,Per capita food supply variability (kcal/capita/day),2007,2007,kcal/capita/day,11,F,FAO estimate
